"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BFR","French Comm. (Belgium)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"BFR","French Comm. (Belgium)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CAN","Canada","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CHE","Switzerland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38.2,,
"CHE","Switzerland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,183,,
"CHE","Switzerland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,713.7,,
"CHE","Switzerland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CHE","Switzerland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1930,,
"CHL","Chile","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"CHL","Chile","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,179,,
"CHL","Chile","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,998.82,,
"CHL","Chile","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1839.2,,
"CHL","Chile","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1971.2,,
"CZE","Czech Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.2,,
"CZE","Czech Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,188,,
"CZE","Czech Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,592.2,,
"CZE","Czech Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CZE","Czech Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1504,,
"DEU","Germany","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.5,,
"DEU","Germany","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,192.5,,
"DEU","Germany","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,646.36914,,
"DEU","Germany","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"DEU","Germany","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1756.25,,
"DNK","Denmark","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"DNK","Denmark","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1635.4,,
"DNK","Denmark","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1635.4,,
"ENG","England (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"ENG","England (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"ENG","England (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ENG","England (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ENG","England (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ESP","Spain","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,37,,
"ESP","Spain","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,176,,
"ESP","Spain","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,669.48523,,
"ESP","Spain","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1140,,
"ESP","Spain","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1425,,
"EST","Estonia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,40,,
"EST","Estonia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,198,,
"EST","Estonia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"EST","Estonia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"EST","Estonia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1540,,
"FIN","Finland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"FIN","Finland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,188,,
"FIN","Finland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,691.84,,
"FIN","Finland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,796,,
"FIN","Finland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"FRA","France","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"FRA","France","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"FRA","France","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,684,,
"FRA","France","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"FRA","France","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1607,,
"GRC","Greece","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,35,,
"GRC","Greece","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,173,,
"GRC","Greece","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,596.85,,
"GRC","Greece","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1158,,
"GRC","Greece","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"HUN","Hungary","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"HUN","Hungary","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,180,,
"HUN","Hungary","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,648,,
"HUN","Hungary","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1152,,
"HUN","Hungary","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1648,,
"IRL","Ireland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"IRL","Ireland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"IRL","Ireland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"IRL","Ireland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"IRL","Ireland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ISL","Iceland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"ISL","Iceland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,169,,
"ISL","Iceland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,477.17647,,
"ISL","Iceland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1440,,
"ISL","Iceland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1800,,
"ISR","Israel","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36.52198,,
"ISR","Israel","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,171.8739,,
"ISR","Israel","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,622.85238,,
"ISR","Israel","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1197.51683,,
"ISR","Israel","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1197.51683,,
"ITA","Italy","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39,,
"ITA","Italy","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,174,,
"ITA","Italy","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,626.4,,
"ITA","Italy","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"JPN","Japan","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.28907,,
"JPN","Japan","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,196.44534,,
"JPN","Japan","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,510.75788,,
"JPN","Japan","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"JPN","Japan","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1736,,
"KOR","Korea","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"KOR","Korea","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,190,,
"KOR","Korea","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,543.27215,,
"KOR","Korea","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1520,,
"LUX","Luxembourg","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"LUX","Luxembourg","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,176,,
"LUX","Luxembourg","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,739.2,,
"LUX","Luxembourg","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,859.2,,
"LUX","Luxembourg","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1228.8,,
"LVA","Latvia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,44,,
"LVA","Latvia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,215,,
"LVA","Latvia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"LVA","Latvia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1320,,
"LVA","Latvia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1320,,
"MEX","Mexico","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"MEX","Mexico","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,174,,
"MEX","Mexico","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,696,,
"MEX","Mexico","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"NLD","Netherlands","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"NLD","Netherlands","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"NLD","Netherlands","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"NLD","Netherlands","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"NLD","Netherlands","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1659,,
"NOR","Norway","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"NOR","Norway","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,190,,
"NOR","Norway","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,594.795,,
"NOR","Norway","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1150,,
"NOR","Norway","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1687.5,,
"NZL","New Zealand","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"NZL","New Zealand","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"NZL","New Zealand","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"NZL","New Zealand","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"NZL","New Zealand","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"POL","Poland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36.4,,
"POL","Poland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,174,,
